District_Name,ID,Report Order,Region,Year,Month_Name,Month_Number,Wild_Salmon_Number,Wild_Salmon_Weight,Wild_Grilse_Number,Wild_Grilse_Weight_kg,Sea_Trout_Number,Sea_Trout_Weight_kg,Finnock_Number,Finnock_Weight_kg,Farmed_Salmon_Number,Farmed_Salmon_Weight_kg,Farmed_Grilse_Number,Farmed_Grilse_Weight_kg
Urr,104,97,Solway,1955,October,10,6,32.21,0,0,16,10.89,0,0,0,0,0,0
Urr,104,97,Solway,1955,September,9,3,16.78,2,5.44,19,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1956,April,4,4,15.88,0,0,24,9.53,0,0,0,0,0,0
Urr,104,97,Solway,1956,August,8,10,53.98,41,96.62,114,45.36,0,0,0,0,0,0
Urr,104,97,Solway,1956,July,7,8,40.82,0,0,96,39.01,0,0,0,0,0,0
Urr,104,97,Solway,1956,June,6,5,26.31,2,6.8,81,32.21,0,0,0,0,0,0
Urr,104,97,Solway,1956,May,5,7,30.84,0,0,49,19.05,0,0,0,0,0,0
Urr,104,97,Solway,1956,October,10,12,50.35,0,0,48,18.14,0,0,0,0,0,0
Urr,104,97,Solway,1956,September,9,11,48.53,10,29.03,88,36.74,0,0,0,0,0,0
Urr,104,97,Solway,1957,April,4,3,12.7,0,0,9,6.35,0,0,0,0,0,0
Urr,104,97,Solway,1957,August,8,5,20.87,5,9.98,28,21.77,0,0,0,0,0,0
Urr,104,97,Solway,1957,July,7,2,5.9,3,6.8,38,27.67,0,0,0,0,0,0
Urr,104,97,Solway,1957,June,6,2,10.43,3,7.26,20,14.51,0,0,0,0,0,0
Urr,104,97,Solway,1957,March,3,3,14.97,0,0,5,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1957,May,5,5,19.96,0,0,14,9.98,0,0,0,0,0,0
Urr,104,97,Solway,1957,November,11,13,62.14,0,0,13,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1957,October,10,15,67.13,0,0,28,19.5,0,0,0,0,0,0
Urr,104,97,Solway,1957,September,9,16,66.68,1,2.27,28,19.05,0,0,0,0,0,0
Urr,104,97,Solway,1958,April,4,2,8.62,0,0,46,41.73,0,0,0,0,0,0
Urr,104,97,Solway,1958,August,8,31,112.04,42,105.69,106,97.52,0,0,0,0,0,0
Urr,104,97,Solway,1958,February,2,3,20.41,0,0,25,22.68,0,0,0,0,0,0
Urr,104,97,Solway,1958,July,7,14,50.35,25,58.06,144,132.45,0,0,0,0,0,0
Urr,104,97,Solway,1958,June,6,9,35.83,4,7.26,122,111.13,0,0,0,0,0,0
Urr,104,97,Solway,1958,March,3,1,4.08,0,0,37,33.57,0,0,0,0,0,0
Urr,104,97,Solway,1958,May,5,5,24.49,0,0,90,81.65,0,0,0,0,0,0
Urr,104,97,Solway,1958,November,11,7,42.18,0,0,54,48.99,0,0,0,0,0,0
Urr,104,97,Solway,1958,October,10,18,71.67,13,30.39,66,59.87,0,0,0,0,0,0
Urr,104,97,Solway,1958,September,9,22,99.34,25,57.61,102,83.46,0,0,0,0,0,0
Urr,104,97,Solway,1959,April,4,10,44.91,0,0,25,9.98,0,0,0,0,0,0
Urr,104,97,Solway,1959,August,8,2,5.9,1,1.81,44,18.14,0,0,0,0,0,0
Urr,104,97,Solway,1959,July,7,1,4.54,0,0,58,23.59,0,0,0,0,0,0
Urr,104,97,Solway,1959,June,6,3,13.61,3,6.35,59,27.22,0,0,0,0,0,0
Urr,104,97,Solway,1959,March,3,1,2.72,1,1.81,18,7.26,0,0,0,0,0,0
Urr,104,97,Solway,1959,May,5,5,25.85,4,10.43,35,15.42,0,0,0,0,0,0
Urr,104,97,Solway,1959,November,11,8,36.74,0,0,5,2.72,0,0,0,0,0,0
Urr,104,97,Solway,1959,October,10,4,17.24,1,2.27,10,4.08,0,0,0,0,0,0
Urr,104,97,Solway,1959,September,9,2,9.53,2,4.08,28,11.34,0,0,0,0,0,0
Urr,104,97,Solway,1960,April,4,9,37.19,0,0,28,8.62,0,0,0,0,0,0
Urr,104,97,Solway,1960,August,8,10,42.64,1,1.81,31,9.53,0,0,0,0,0,0
Urr,104,97,Solway,1960,February,2,2,8.16,0,0,11,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1960,July,7,0,0,7,19.05,44,13.61,0,0,0,0,0,0
Urr,104,97,Solway,1960,June,6,6,24.49,5,12.25,37,11.34,0,0,0,0,0,0
Urr,104,97,Solway,1960,March,3,5,20.41,0,0,19,5.9,0,0,0,0,0,0
Urr,104,97,Solway,1960,May,5,9,36.74,2,4.99,22,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1960,November,11,5,19.5,0,0,27,8.62,0,0,0,0,0,0
Urr,104,97,Solway,1960,October,10,6,24.49,0,0,14,4.54,0,0,0,0,0,0
Urr,104,97,Solway,1960,September,9,18,79.38,0,0,20,6.35,0,0,0,0,0,0
Urr,104,97,Solway,1961,April,4,2,7.71,0,0,27,15.42,0,0,0,0,0,0
Urr,104,97,Solway,1961,August,8,3,10.43,3,7.26,50,29.03,0,0,0,0,0,0
Urr,104,97,Solway,1961,July,7,1,4.99,7,19.05,58,34.47,0,0,0,0,0,0
Urr,104,97,Solway,1961,June,6,0,0,0,0,61,35.38,0,0,0,0,0,0
Urr,104,97,Solway,1961,March,3,2,8.62,0,0,18,10.43,0,0,0,0,0,0
Urr,104,97,Solway,1961,May,5,5,19.5,2,4.54,38,21.77,0,0,0,0,0,0
Urr,104,97,Solway,1961,November,11,1,4.54,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1961,October,10,3,10.89,0,0,16,8.62,0,0,0,0,0,0
Urr,104,97,Solway,1961,September,9,6,26.76,1,2.72,23,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1962,April,4,1,4.08,0,0,33,18.6,0,0,0,0,0,0
Urr,104,97,Solway,1962,August,8,21,73.94,17,34.02,72,37.65,0,0,0,0,0,0
Urr,104,97,Solway,1962,February,2,1,4.08,0,0,19,10.89,0,0,0,0,0,0
Urr,104,97,Solway,1962,July,7,6,20.41,21,44.91,69,40.37,0,0,0,0,0,0
Urr,104,97,Solway,1962,June,6,0,0,1,2.27,51,29.03,0,0,0,0,0,0
Urr,104,97,Solway,1962,March,3,2,6.8,0,0,28,15.88,0,0,0,0,0,0
Urr,104,97,Solway,1962,May,5,3,12.25,0,0,48,27.67,0,0,0,0,0,0
Urr,104,97,Solway,1962,November,11,0,0,1,2.72,12,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1962,October,10,8,23.59,0,0,27,15.42,0,0,0,0,0,0
Urr,104,97,Solway,1962,September,9,15,54.88,1,2.27,66,35.83,0,0,0,0,0,0
Urr,104,97,Solway,1963,April,4,4,17.24,0,0,13,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1963,August,8,54,182.8,23,52.16,86,49.9,0,0,0,0,0,0
Urr,104,97,Solway,1963,July,7,21,84.37,12,27.67,39,27.22,0,0,0,0,0,0
Urr,104,97,Solway,1963,June,6,10,37.65,5,11.34,46,31.3,0,0,0,0,0,0
Urr,104,97,Solway,1963,May,5,7,31.3,0,0,20,13.61,0,0,0,0,0,0
Urr,104,97,Solway,1963,November,11,12,79.83,0,0,28,18.14,0,0,0,0,0,0
Urr,104,97,Solway,1963,October,10,35,194.14,4,9.07,39,26.76,0,0,0,0,0,0
Urr,104,97,Solway,1963,September,9,34,117.03,15,25.85,64,43.09,0,0,0,0,0,0
Urr,104,97,Solway,1964,April,4,3,10.43,0,0,47,32.21,0,0,0,0,0,0
Urr,104,97,Solway,1964,August,8,16,62.6,13,33.57,159,102.97,0,0,0,0,0,0
Urr,104,97,Solway,1964,July,7,12,72.57,22,58.51,123,80.29,0,0,0,0,0,0
Urr,104,97,Solway,1964,June,6,9,33.11,13,34.02,99,67.59,0,0,0,0,0,0
Urr,104,97,Solway,1964,March,3,1,3.63,0,0,24,16.33,0,0,0,0,0,0
Urr,104,97,Solway,1964,May,5,10,41.28,3,8.16,73,48.99,0,0,0,0,0,0
Urr,104,97,Solway,1964,November,11,14,63.5,0,0,53,35.83,0,0,0,0,0,0
Urr,104,97,Solway,1964,October,10,28,128.37,2,4.54,80,51.26,0,0,0,0,0,0
Urr,104,97,Solway,1964,September,9,31,96.62,12,29.94,128,83.46,0,0,0,0,0,0
Urr,104,97,Solway,1965,April,4,4,14.51,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1965,August,8,28,94.8,30,60.78,399,268.07,0,0,0,0,0,0
Urr,104,97,Solway,1965,July,7,19,72.57,32,69.4,213,141.52,0,0,0,0,0,0
Urr,104,97,Solway,1965,June,6,9,42.18,3,6.8,63,43.54,0,0,0,0,0,0
Urr,104,97,Solway,1965,May,5,5,19.05,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1965,November,11,5,23.59,0,0,50,34.02,0,0,0,0,0,0
Urr,104,97,Solway,1965,October,10,8,30.39,3,6.8,154,103.42,0,0,0,0,0,0
Urr,104,97,Solway,1965,September,9,19,78.93,7,17.24,208,142.43,0,0,0,0,0,0
Urr,104,97,Solway,1966,April,4,13,51.26,0,0,39,30.84,0,0,0,0,0,0
Urr,104,97,Solway,1966,August,8,36,140.16,14,32.66,144,94.8,0,0,0,0,0,0
Urr,104,97,Solway,1966,July,7,12,49.44,5,10.43,122,84.82,0,0,0,0,0,0
Urr,104,97,Solway,1966,June,6,13,48.08,2,3.63,83,60.33,0,0,0,0,0,0
Urr,104,97,Solway,1966,March,3,5,25.85,0,0,19,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1966,May,5,16,58.06,0,0,51,35.38,0,0,0,0,0,0
Urr,104,97,Solway,1966,November,11,15,78.02,0,0,32,21.77,0,0,0,0,0,0
Urr,104,97,Solway,1966,October,10,31,143.34,6,13.61,73,49.9,0,0,0,0,0,0
Urr,104,97,Solway,1966,September,9,56,206.38,12,30.84,110,70.76,0,0,0,0,0,0
Urr,104,97,Solway,1967,April,4,9,46.27,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1967,August,8,31,122.02,17,43.54,199,86.18,0,0,0,0,0,0
Urr,104,97,Solway,1967,February,2,1,4.08,0,0,2,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1967,July,7,19,70.76,12,29.48,216,90.72,0,0,0,0,0,0
Urr,104,97,Solway,1967,June,6,12,48.99,4,7.26,129,53.07,0,0,0,0,0,0
Urr,104,97,Solway,1967,March,3,10,40.82,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1967,May,5,18,78.47,4,10.89,11,11.79,0,0,0,0,0,0
Urr,104,97,Solway,1967,November,11,7,25.4,0,0,1,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1967,October,10,32,130.18,4,9.98,9,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1967,September,9,30,114.76,11,27.22,63,37.19,0,0,0,0,0,0
Urr,104,97,Solway,1968,April,4,8,33.11,0,0,3,2.72,0,0,0,0,0,0
Urr,104,97,Solway,1968,August,8,17,62.6,18,44.91,277,117.03,0,0,0,0,0,0
Urr,104,97,Solway,1968,July,7,31,119.75,22,50.8,204,96.62,0,0,0,0,0,0
Urr,104,97,Solway,1968,June,6,10,37.65,8,19.96,94,46.72,0,0,0,0,0,0
Urr,104,97,Solway,1968,March,3,6,26.31,0,0,4,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1968,May,5,11,46.72,1,2.72,23,8.16,0,0,0,0,0,0
Urr,104,97,Solway,1968,November,11,8,28.12,1,2.72,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1968,October,10,11,43.09,3,7.26,3,2.72,0,0,0,0,0,0
Urr,104,97,Solway,1968,September,9,26,100.24,8,15.42,36,21.32,0,0,0,0,0,0
Urr,104,97,Solway,1969,April,4,0,0,0,0,18,9.53,0,0,0,0,0,0
Urr,104,97,Solway,1969,August,8,13,60.33,10,24.95,36,18.14,0,0,0,0,0,0
Urr,104,97,Solway,1969,February,2,1,3.63,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1969,July,7,18,80.74,14,38.1,56,27.22,0,0,0,0,0,0
Urr,104,97,Solway,1969,June,6,7,22.68,1,2.27,22,11.79,0,0,0,0,0,0
Urr,104,97,Solway,1969,March,3,0,0,0,0,9,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1969,May,5,4,15.88,0,0,35,18.6,0,0,0,0,0,0
Urr,104,97,Solway,1969,November,11,1,10.43,0,0,12,7.71,0,0,0,0,0,0
Urr,104,97,Solway,1969,October,10,10,48.08,0,0,24,11.34,0,0,0,0,0,0
Urr,104,97,Solway,1969,September,9,14,62.14,1,2.27,38,15.42,0,0,0,0,0,0
Urr,104,97,Solway,1970,April,4,3,10.43,0,0,26,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1970,August,8,29,89.81,11,26.31,66,31.3,0,0,0,0,0,0
Urr,104,97,Solway,1970,February,2,0,0,0,0,4,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1970,July,7,10,35.83,13,27.22,52,27.67,0,0,0,0,0,0
Urr,104,97,Solway,1970,June,6,3,10.89,3,6.35,24,11.79,0,0,0,0,0,0
Urr,104,97,Solway,1970,March,3,1,4.54,0,0,13,4.54,0,0,0,0,0,0
Urr,104,97,Solway,1970,May,5,0,0,0,0,24,9.53,0,0,0,0,0,0
Urr,104,97,Solway,1970,November,11,5,20.41,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1970,October,10,20,76.2,0,0,7,4.54,0,0,0,0,0,0
Urr,104,97,Solway,1970,September,9,23,103.87,10,24.04,33,14.51,0,0,0,0,0,0
Urr,104,97,Solway,1971,April,4,2,6.8,0,0,3,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1971,August,8,6,25.4,10,25.85,54,26.76,0,0,0,0,0,0
Urr,104,97,Solway,1971,July,7,3,13.61,5,10.89,39,22.68,0,0,0,0,0,0
Urr,104,97,Solway,1971,June,6,0,0,0,0,18,9.53,0,0,0,0,0,0
Urr,104,97,Solway,1971,May,5,0,0,0,0,8,2.72,0,0,0,0,0,0
Urr,104,97,Solway,1971,November,11,10,44.91,4,10.43,2,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1971,October,10,6,24.49,6,13.61,7,4.08,0,0,0,0,0,0
Urr,104,97,Solway,1971,September,9,5,22.23,2,5.44,16,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1972,April,4,3,10.89,0,0,1,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1972,August,8,9,36.74,12,24.49,61,40.37,0,0,0,0,0,0
Urr,104,97,Solway,1972,July,7,3,14.51,11,19.05,27,15.88,0,0,0,0,0,0
Urr,104,97,Solway,1972,June,6,3,12.25,6,11.79,12,9.98,0,0,0,0,0,0
Urr,104,97,Solway,1972,May,5,3,13.61,3,5.44,7,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1972,November,11,0,0,4,11.34,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1972,October,10,2,8.16,8,26.31,3,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1972,September,9,3,15.88,6,14.51,61,30.39,0,0,0,0,0,0
Urr,104,97,Solway,1973,April,4,2,10.43,0,0,2,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1973,August,8,10,43.54,3,4.54,19,17.24,0,0,0,0,0,0
Urr,104,97,Solway,1973,July,7,3,13.61,1,2.27,8,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1973,June,6,1,5.44,1,2.72,11,9.98,0,0,0,0,0,0
Urr,104,97,Solway,1973,May,5,0,0,0,0,15,12.7,0,0,0,0,0,0
Urr,104,97,Solway,1973,November,11,7,39.46,2,3.18,28,22.23,0,0,0,0,0,0
Urr,104,97,Solway,1973,October,10,7,29.48,0,0,16,21.77,0,0,0,0,0,0
Urr,104,97,Solway,1973,September,9,5,21.77,0,0,10,11.34,0,0,0,0,0,0
Urr,104,97,Solway,1974,April,4,3,13.61,0,0,10,5.9,0,0,0,0,0,0
Urr,104,97,Solway,1974,August,8,9,35.83,0,0,18,15.42,0,0,0,0,0,0
Urr,104,97,Solway,1974,July,7,0,0,7,13.15,8,7.26,0,0,0,0,0,0
Urr,104,97,Solway,1974,June,6,2,9.07,4,9.07,4,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1974,March,3,1,4.54,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1974,May,5,0,0,3,7.26,8,7.26,0,0,0,0,0,0
Urr,104,97,Solway,1974,November,11,21,105.23,6,10.89,7,4.08,0,0,0,0,0,0
Urr,104,97,Solway,1974,October,10,14,46.72,0,0,4,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1974,September,9,17,53.52,1,3.18,34,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1975,August,8,0,0,4,9.98,32,27.22,0,0,0,0,0,0
Urr,104,97,Solway,1975,July,7,3,13.15,1,1.81,33,29.03,0,0,0,0,0,0
Urr,104,97,Solway,1975,November,11,8,34.93,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1975,October,10,25,103.42,5,11.34,37,27.67,0,0,0,0,0,0
Urr,104,97,Solway,1975,September,9,16,62.6,8,20.87,58,44.91,0,0,0,0,0,0
Urr,104,97,Solway,1976,April,4,2,10.89,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1976,August,8,0,0,0,0,7,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1976,July,7,2,7.71,0,0,3,3.18,0,0,0,0,0,0
Urr,104,97,Solway,1976,June,6,2,9.53,5,11.79,18,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1976,May,5,0,0,0,0,3,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1976,November,11,9,34.93,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1976,October,10,20,76.66,11,33.11,18,18.14,0,0,0,0,0,0
Urr,104,97,Solway,1976,September,9,16,63.05,3,8.16,22,14.51,0,0,0,0,0,0
Urr,104,97,Solway,1977,April,4,1,4.54,0,0,5,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1977,August,8,3,10.89,1,2.27,2,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1977,July,7,2,9.53,0,0,1,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1977,March,3,0,0,0,0,3,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1977,May,5,12,42.64,0,0,11,6.8,0,0,0,0,0,0
Urr,104,97,Solway,1977,November,11,18,79.83,1,3.18,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1977,October,10,39,174.18,6,14.06,21,11.79,0,0,0,0,0,0
Urr,104,97,Solway,1977,September,9,9,27.22,5,14.06,21,16.33,0,0,0,0,0,0
Urr,104,97,Solway,1978,August,8,2,7.26,0,0,1,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1978,November,11,12,63.05,2,5.44,5,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1978,October,10,11,61.69,3,6.35,32,18.14,0,0,0,0,0,0
Urr,104,97,Solway,1978,September,9,2,14.51,3,5.44,19,13.61,0,0,0,0,0,0
Urr,104,97,Solway,1979,August,8,28,97.52,7,17.69,33,24.49,0,0,0,0,0,0
Urr,104,97,Solway,1979,July,7,0,0,2,5.44,12,7.71,0,0,0,0,0,0
Urr,104,97,Solway,1979,June,6,6,22.23,21,55.34,32,24.04,0,0,0,0,0,0
Urr,104,97,Solway,1979,March,3,1,2.72,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1979,November,11,28,147.42,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1979,October,10,32,124.74,1,3.63,2,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1979,September,9,35,130.18,4,9.98,12,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1980,August,8,10,39.92,10,25.4,26,22.23,0,0,0,0,0,0
Urr,104,97,Solway,1980,July,7,11,35.83,0,0,16,15.42,0,0,0,0,0,0
Urr,104,97,Solway,1980,June,6,6,22.68,0,0,12,9.98,0,0,0,0,0,0
Urr,104,97,Solway,1980,November,11,8,24.95,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1980,October,10,29,121.56,23,53.52,42,34.93,0,0,0,0,0,0
Urr,104,97,Solway,1980,September,9,44,186.43,45,112.94,65,53.52,0,0,0,0,0,0
Urr,104,97,Solway,1981,August,8,10,38.56,1,2.72,13,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1981,July,7,3,9.07,0,0,27,20.87,0,0,0,0,0,0
Urr,104,97,Solway,1981,June,6,2,9.07,0,0,12,13.61,0,0,0,0,0,0
Urr,104,97,Solway,1981,May,5,1,3.63,0,0,5,4.08,0,0,0,0,0,0
Urr,104,97,Solway,1981,November,11,31,145.6,5,13.61,59,50.8,0,0,0,0,0,0
Urr,104,97,Solway,1981,October,10,38,175.09,8,20.87,90,79.38,0,0,0,0,0,0
Urr,104,97,Solway,1981,September,9,6,24.04,7,19.5,4,2.72,0,0,0,0,0,0
Urr,104,97,Solway,1982,August,8,5,17.24,4,12.7,23,19.5,0,0,0,0,0,0
Urr,104,97,Solway,1982,February,2,0,0,0,0,33,20.87,0,0,0,0,0,0
Urr,104,97,Solway,1982,July,7,0,0,3,7.26,25,23.59,0,0,0,0,0,0
Urr,104,97,Solway,1982,June,6,0,0,0,0,3,1.81,0,0,0,0,0,0
Urr,104,97,Solway,1982,March,3,13,57.61,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1982,May,5,0,0,5,9.98,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1982,November,11,20,89.36,4,14.06,1,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1982,October,10,20,80.29,7,19.05,8,5.44,0,0,0,0,0,0
Urr,104,97,Solway,1982,September,9,10,39.01,7,17.69,12,11.79,0,0,0,0,0,0
Urr,104,97,Solway,1983,August,8,3,11.34,0,0,15,12.25,0,0,0,0,0,0
Urr,104,97,Solway,1983,July,7,2,7.26,0,0,17,14.06,0,0,0,0,0,0
Urr,104,97,Solway,1983,June,6,0,0,1,2.72,11,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1983,March,3,1,3.63,0,0,4,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1983,May,5,0,0,2,4.54,7,8.62,0,0,0,0,0,0
Urr,104,97,Solway,1983,November,11,19,80.29,0,0,1,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1983,October,10,33,118.39,6,17.69,8,8.16,0,0,0,0,0,0
Urr,104,97,Solway,1983,September,9,4,15.42,5,10.43,8,4.54,0,0,0,0,0,0
Urr,104,97,Solway,1984,April,4,0,0,0,0,5,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1984,August,8,2,5.9,0,0,1,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1984,July,7,0,0,0,0,4,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1984,June,6,0,0,1,2.27,5,3.18,0,0,0,0,0,0
Urr,104,97,Solway,1984,March,3,1,4.99,0,0,3,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1984,May,5,2,7.26,0,0,8,8.16,0,0,0,0,0,0
Urr,104,97,Solway,1984,November,11,34,142.88,4,10.43,2,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1984,October,10,26,91.63,5,11.79,17,11.79,0,0,0,0,0,0
Urr,104,97,Solway,1984,September,9,1,3.18,1,2.27,6,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1985,August,8,13,43.54,26,55.79,39,26.76,0,0,0,0,0,0
Urr,104,97,Solway,1985,July,7,5,16.78,19,36.74,45,45.36,0,0,0,0,0,0
Urr,104,97,Solway,1985,June,6,3,10.89,7,14.51,33,29.48,0,0,0,0,0,0
Urr,104,97,Solway,1985,May,5,1,3.63,0,0,14,10.89,0,0,0,0,0,0
Urr,104,97,Solway,1985,November,11,30,126.1,0,0,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1985,October,10,15,66.22,3,6.35,2,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1985,September,9,32,137.44,17,36.74,13,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1986,April,4,2,7.71,0,0,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1986,August,8,6,25.4,2,4.99,22,19.5,0,0,0,0,0,0
Urr,104,97,Solway,1986,July,7,3,14.51,3,7.71,9,4.99,0,0,0,0,0,0
Urr,104,97,Solway,1986,June,6,2,11.79,8,22.23,16,6.35,0,0,0,0,0,0
Urr,104,97,Solway,1986,March,3,0,0,0,0,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1986,May,5,2,7.71,0,0,8,4.54,0,0,0,0,0,0
Urr,104,97,Solway,1986,November,11,62,286.67,9,26.31,1,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1986,October,10,28,129.73,1,2.72,1,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1986,September,9,3,9.98,1,3.18,9,12.25,0,0,0,0,0,0
Urr,104,97,Solway,1987,August,8,9,29.03,15,36.74,39,28.12,0,0,0,0,0,0
Urr,104,97,Solway,1987,July,7,1,3.18,5,10.43,28,21.32,0,0,0,0,0,0
Urr,104,97,Solway,1987,June,6,0,0,0,0,29,29.03,0,0,0,0,0,0
Urr,104,97,Solway,1987,May,5,0,0,0,0,4,3.18,0,0,0,0,0,0
Urr,104,97,Solway,1987,November,11,33,141.97,1,1.36,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1987,October,10,62,258.55,1,2.27,3,3.63,0,0,0,0,0,0
Urr,104,97,Solway,1987,September,9,50,210.01,6,14.51,19,13.15,0,0,0,0,0,0
Urr,104,97,Solway,1988,April,4,0,0,4,5.44,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1988,August,8,42,164.2,19,50.35,31,22.23,0,0,0,0,0,0
Urr,104,97,Solway,1988,July,7,3,11.34,9,23.13,45,35.38,0,0,0,0,0,0
Urr,104,97,Solway,1988,June,6,1,2.72,1,2.27,14,9.98,0,0,0,0,0,0
Urr,104,97,Solway,1988,March,3,0,0,0,0,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1988,May,5,0,0,4,6.35,2,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1988,November,11,82,357.43,10,29.94,2,5.44,0,0,0,0,0,0
Urr,104,97,Solway,1988,October,10,110,463.12,13,33.57,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1988,September,9,89,349.27,45,85.28,18,12.25,0,0,0,0,0,0
Urr,104,97,Solway,1989,April,4,0,0,0,0,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1989,August,8,2,4.99,4,8.62,6,6.35,0,0,0,0,0,0
Urr,104,97,Solway,1989,July,7,0,0,0,0,8,5.44,0,0,0,0,0,0
Urr,104,97,Solway,1989,June,6,0,0,3,3.63,2,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1989,March,3,0,0,0,0,2,0.91,0,0,0,0,0,0
Urr,104,97,Solway,1989,May,5,0,0,1,0.91,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1989,November,11,63,254.01,1,1.81,0,0,0,0,0,0,0,0
Urr,104,97,Solway,1989,October,10,50,177.35,7,19.96,3,1.36,0,0,0,0,0,0
Urr,104,97,Solway,1989,September,9,21,80.29,11,25.85,10,9.07,0,0,0,0,0,0
Urr,104,97,Solway,1990,August,8,2,8.16,0,0,4,2.27,0,0,0,0,0,0
Urr,104,97,Solway,1990,July,7,2,10.89,0,0,5,2.72,0,0,0,0,0,0
Urr,104,97,Solway,1990,June,6,2,4.99,0,0,12,8.16,0,0,0,0,0,0
Urr,104,97,Solway,1990,March,3,2,6.35,0,0,1,0.45,0,0,0,0,0,0
Urr,104,97,Solway,1990,May,5,1,7.26,0,0,1,0.91,0,0,0,0,0,0
