District_Name,Year,Species,Catch
Findhorn,1961.0,Farmed Salmon,0.0
Findhorn,1962.0,Farmed Salmon,0.0
Findhorn,1963.0,Farmed Salmon,0.0
Findhorn,1964.0,Farmed Salmon,0.0
Findhorn,1965.0,Farmed Salmon,0.0
Findhorn,1966.0,Farmed Salmon,0.0
Findhorn,1967.0,Farmed Salmon,0.0
Findhorn,1968.0,Farmed Salmon,0.0
Findhorn,1969.0,Farmed Salmon,0.0
Findhorn,1970.0,Farmed Salmon,0.0
Findhorn,1971.0,Farmed Salmon,0.0
Findhorn,1972.0,Farmed Salmon,0.0
Findhorn,1973.0,Farmed Salmon,0.0
Findhorn,1974.0,Farmed Salmon,0.0
Findhorn,1975.0,Farmed Salmon,0.0
Findhorn,1976.0,Farmed Salmon,0.0
Findhorn,1977.0,Farmed Salmon,0.0
Findhorn,1978.0,Farmed Salmon,0.0
Findhorn,1979.0,Farmed Salmon,0.0
Findhorn,1980.0,Farmed Salmon,0.0
Findhorn,1981.0,Farmed Salmon,0.0
Findhorn,1982.0,Farmed Salmon,0.0
Findhorn,1983.0,Farmed Salmon,0.0
Findhorn,1984.0,Farmed Salmon,0.0
Findhorn,1985.0,Farmed Salmon,0.0
Findhorn,1986.0,Farmed Salmon,0.0
Findhorn,1987.0,Farmed Salmon,0.0
Findhorn,1988.0,Farmed Salmon,0.0
Findhorn,1989.0,Farmed Salmon,0.0
Findhorn,1990.0,Farmed Salmon,0.0
Findhorn,1991.0,Farmed Salmon,0.0
Findhorn,1992.0,Farmed Salmon,0.0
Findhorn,1993.0,Farmed Salmon,0.0
Findhorn,1994.0,Farmed Salmon,0.0
Findhorn,1995.0,Farmed Salmon,0.0
Findhorn,1996.0,Farmed Salmon,0.0
Findhorn,1997.0,Farmed Salmon,0.0
Findhorn,1998.0,Farmed Salmon,0.0
Findhorn,1999.0,Farmed Salmon,0.0
Findhorn,2e3,Farmed Salmon,0.0
Findhorn,2001.0,Farmed Salmon,0.0
Findhorn,2002.0,Farmed Salmon,0.0
Findhorn,2003.0,Farmed Salmon,0.0
Findhorn,2004.0,Farmed Salmon,3.0
Findhorn,2005.0,Farmed Salmon,0.0
Findhorn,2006.0,Farmed Salmon,0.0
Findhorn,2007.0,Farmed Salmon,0.0
Findhorn,2008.0,Farmed Salmon,5.0
Findhorn,2009.0,Farmed Salmon,0.0
Findhorn,2010.0,Farmed Salmon,0.0
Findhorn,2011.0,Farmed Salmon,0.0
Findhorn,2012.0,Farmed Salmon,0.0
Findhorn,2013.0,Farmed Salmon,0.0
Findhorn,2014.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1960.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1961.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1962.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1963.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1964.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1965.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1966.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1967.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1968.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1969.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1970.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1971.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1972.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1973.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1974.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1975.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1976.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1977.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1978.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1979.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1980.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1981.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1982.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1983.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1984.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1985.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1986.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1987.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1988.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1989.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1990.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1991.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1992.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1993.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1994.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1995.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1996.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1997.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1998.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),1999.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2e3,Farmed Salmon,0.0
Fleet (Kirkcudbright),2002.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2003.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2004.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2005.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2006.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2007.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2009.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2010.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2011.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2012.0,Farmed Salmon,0.0
Fleet (Kirkcudbright),2013.0,Farmed Salmon,0.0
Forss,1960.0,Farmed Salmon,0.0
Forss,1961.0,Farmed Salmon,0.0
Forss,1962.0,Farmed Salmon,0.0
Forss,1963.0,Farmed Salmon,0.0
Forss,1964.0,Farmed Salmon,0.0
Forss,1965.0,Farmed Salmon,0.0
Forss,1966.0,Farmed Salmon,0.0
Forss,1967.0,Farmed Salmon,0.0
Forss,1968.0,Farmed Salmon,0.0
Forss,1969.0,Farmed Salmon,0.0
Forss,1970.0,Farmed Salmon,0.0
Forss,1971.0,Farmed Salmon,0.0
Forss,1972.0,Farmed Salmon,0.0
Forss,1974.0,Farmed Salmon,0.0
Forss,1977.0,Farmed Salmon,0.0
Forss,1978.0,Farmed Salmon,0.0
Forss,1979.0,Farmed Salmon,0.0
Forss,1980.0,Farmed Salmon,0.0
Forss,1981.0,Farmed Salmon,0.0
Forss,1982.0,Farmed Salmon,0.0
Forss,1983.0,Farmed Salmon,0.0
Forss,1984.0,Farmed Salmon,0.0
Forss,1985.0,Farmed Salmon,0.0
Forss,1986.0,Farmed Salmon,0.0
Forss,1987.0,Farmed Salmon,0.0
Forss,1988.0,Farmed Salmon,0.0
Forss,1989.0,Farmed Salmon,0.0
Forss,1990.0,Farmed Salmon,0.0
Forss,1991.0,Farmed Salmon,0.0
Forss,1992.0,Farmed Salmon,0.0
Forss,1993.0,Farmed Salmon,0.0
Forss,1994.0,Farmed Salmon,0.0
Forss,1995.0,Farmed Salmon,0.0
Forss,1996.0,Farmed Salmon,0.0
Forss,1997.0,Farmed Salmon,0.0
Forss,1998.0,Farmed Salmon,0.0
Forss,1999.0,Farmed Salmon,0.0
Forss,2001.0,Farmed Salmon,0.0
Forss,2003.0,Farmed Salmon,0.0
Forss,2004.0,Farmed Salmon,0.0
Forss,2005.0,Farmed Salmon,0.0
Forss,2006.0,Farmed Salmon,0.0
Forss,2007.0,Farmed Salmon,1.0
Forss,2008.0,Farmed Salmon,0.0
Forss,2009.0,Farmed Salmon,0.0
Forss,2010.0,Farmed Salmon,0.0
Forss,2011.0,Farmed Salmon,0.0
Forss,2012.0,Farmed Salmon,2.0
Forss,2013.0,Farmed Salmon,0.0
Forss,2014.0,Farmed Salmon,0.0
Forth,1960.0,Farmed Salmon,0.0
Forth,1961.0,Farmed Salmon,0.0
Forth,1962.0,Farmed Salmon,0.0
Forth,1963.0,Farmed Salmon,0.0
Forth,1964.0,Farmed Salmon,0.0
Forth,1965.0,Farmed Salmon,0.0
Forth,1966.0,Farmed Salmon,0.0
Forth,1967.0,Farmed Salmon,0.0
Forth,1968.0,Farmed Salmon,0.0
Forth,1969.0,Farmed Salmon,0.0
Forth,1970.0,Farmed Salmon,0.0
Forth,1971.0,Farmed Salmon,0.0
Forth,1972.0,Farmed Salmon,0.0
Forth,1973.0,Farmed Salmon,0.0
Forth,1974.0,Farmed Salmon,0.0
Forth,1975.0,Farmed Salmon,0.0
Forth,1976.0,Farmed Salmon,0.0
Forth,1977.0,Farmed Salmon,0.0
Forth,1978.0,Farmed Salmon,0.0
Forth,1979.0,Farmed Salmon,0.0
Forth,1980.0,Farmed Salmon,0.0
Forth,1981.0,Farmed Salmon,0.0
Forth,1982.0,Farmed Salmon,0.0
Forth,1983.0,Farmed Salmon,0.0
Forth,1984.0,Farmed Salmon,0.0
Forth,1985.0,Farmed Salmon,0.0
Forth,1986.0,Farmed Salmon,0.0
Forth,1987.0,Farmed Salmon,0.0
Forth,1988.0,Farmed Salmon,0.0
Forth,1989.0,Farmed Salmon,0.0
Forth,1990.0,Farmed Salmon,0.0
Forth,1991.0,Farmed Salmon,0.0
Forth,1992.0,Farmed Salmon,0.0
Forth,1993.0,Farmed Salmon,0.0
Forth,1994.0,Farmed Salmon,0.0
Forth,1995.0,Farmed Salmon,0.0
Forth,1996.0,Farmed Salmon,0.0
Forth,1997.0,Farmed Salmon,0.0
Forth,1998.0,Farmed Salmon,1.0
Forth,1999.0,Farmed Salmon,0.0
Forth,2e3,Farmed Salmon,0.0
Forth,2001.0,Farmed Salmon,4.0
Forth,2002.0,Farmed Salmon,0.0
Forth,2003.0,Farmed Salmon,0.0
Forth,2004.0,Farmed Salmon,0.0
Forth,2005.0,Farmed Salmon,0.0
Forth,2006.0,Farmed Salmon,0.0
Forth,2007.0,Farmed Salmon,0.0
Forth,2008.0,Farmed Salmon,0.0
Forth,2009.0,Farmed Salmon,0.0
Forth,2010.0,Farmed Salmon,0.0
Forth,2011.0,Farmed Salmon,0.0
Forth,2012.0,Farmed Salmon,0.0
Forth,2013.0,Farmed Salmon,0.0
Forth,2014.0,Farmed Salmon,0.0
Fyne,1960.0,Farmed Salmon,0.0
Fyne,1961.0,Farmed Salmon,0.0
Fyne,1962.0,Farmed Salmon,0.0
Fyne,1963.0,Farmed Salmon,0.0
Fyne,1964.0,Farmed Salmon,0.0
Fyne,1965.0,Farmed Salmon,0.0
Fyne,1966.0,Farmed Salmon,0.0
Fyne,1967.0,Farmed Salmon,0.0
Fyne,1968.0,Farmed Salmon,0.0
Fyne,1969.0,Farmed Salmon,0.0
Fyne,1970.0,Farmed Salmon,0.0
Fyne,1971.0,Farmed Salmon,0.0
Fyne,1972.0,Farmed Salmon,0.0
Fyne,1973.0,Farmed Salmon,0.0
Fyne,1974.0,Farmed Salmon,0.0
Fyne,1975.0,Farmed Salmon,0.0
Fyne,1976.0,Farmed Salmon,0.0
Fyne,1977.0,Farmed Salmon,0.0
Fyne,1978.0,Farmed Salmon,0.0
Fyne,1979.0,Farmed Salmon,0.0
Fyne,1980.0,Farmed Salmon,0.0
Fyne,1981.0,Farmed Salmon,0.0
Fyne,1982.0,Farmed Salmon,0.0
Fyne,1983.0,Farmed Salmon,0.0
Fyne,1984.0,Farmed Salmon,0.0
Fyne,1985.0,Farmed Salmon,0.0
Fyne,1986.0,Farmed Salmon,0.0
Fyne,1987.0,Farmed Salmon,0.0
Fyne,1988.0,Farmed Salmon,0.0
Fyne,1989.0,Farmed Salmon,0.0
Fyne,1990.0,Farmed Salmon,0.0
Fyne,1991.0,Farmed Salmon,0.0
Fyne,1992.0,Farmed Salmon,0.0
Fyne,1993.0,Farmed Salmon,0.0
Fyne,1994.0,Farmed Salmon,1.0
Fyne,1995.0,Farmed Salmon,0.0
Fyne,1996.0,Farmed Salmon,8.0
Fyne,1997.0,Farmed Salmon,0.0
Fyne,1998.0,Farmed Salmon,0.0
Fyne,1999.0,Farmed Salmon,0.0
Fyne,2e3,Farmed Salmon,0.0
Fyne,2001.0,Farmed Salmon,0.0
Fyne,2002.0,Farmed Salmon,0.0
Fyne,2003.0,Farmed Salmon,0.0
Fyne,2004.0,Farmed Salmon,0.0
Fyne,2005.0,Farmed Salmon,0.0
Fyne,2006.0,Farmed Salmon,0.0
Fyne,2007.0,Farmed Salmon,0.0
Fyne,2008.0,Farmed Salmon,0.0
Fyne,2009.0,Farmed Salmon,0.0
Fyne,2010.0,Farmed Salmon,0.0
Fyne,2012.0,Farmed Salmon,0.0
Fyne,2013.0,Farmed Salmon,0.0
Fyne,2014.0,Farmed Salmon,0.0
Girvan,1960.0,Farmed Salmon,0.0
Girvan,1961.0,Farmed Salmon,0.0
Girvan,1962.0,Farmed Salmon,0.0
Girvan,1963.0,Farmed Salmon,0.0
Girvan,1964.0,Farmed Salmon,0.0
Girvan,1965.0,Farmed Salmon,0.0
Girvan,1966.0,Farmed Salmon,0.0
Girvan,1967.0,Farmed Salmon,0.0
Girvan,1968.0,Farmed Salmon,0.0
Girvan,1969.0,Farmed Salmon,0.0
Girvan,1970.0,Farmed Salmon,0.0
Girvan,1971.0,Farmed Salmon,0.0
Girvan,1972.0,Farmed Salmon,0.0
Girvan,1973.0,Farmed Salmon,0.0
Girvan,1974.0,Farmed Salmon,0.0
Girvan,1975.0,Farmed Salmon,0.0
Girvan,1976.0,Farmed Salmon,0.0
Girvan,1977.0,Farmed Salmon,0.0
Girvan,1978.0,Farmed Salmon,0.0
Girvan,1979.0,Farmed Salmon,0.0
Girvan,1980.0,Farmed Salmon,0.0
Girvan,1981.0,Farmed Salmon,0.0
Girvan,1982.0,Farmed Salmon,0.0
Girvan,1983.0,Farmed Salmon,0.0
Girvan,1984.0,Farmed Salmon,0.0
Girvan,1985.0,Farmed Salmon,0.0
Girvan,1986.0,Farmed Salmon,0.0
Girvan,1987.0,Farmed Salmon,0.0
Girvan,1988.0,Farmed Salmon,0.0
Girvan,1989.0,Farmed Salmon,0.0
Girvan,1990.0,Farmed Salmon,0.0
Girvan,1991.0,Farmed Salmon,0.0
Girvan,1992.0,Farmed Salmon,0.0
Girvan,1993.0,Farmed Salmon,0.0
Girvan,1994.0,Farmed Salmon,0.0
Girvan,1995.0,Farmed Salmon,0.0
Girvan,1996.0,Farmed Salmon,0.0
Girvan,1997.0,Farmed Salmon,0.0
Girvan,1998.0,Farmed Salmon,0.0
Girvan,1999.0,Farmed Salmon,0.0
Girvan,2e3,Farmed Salmon,0.0
Girvan,2001.0,Farmed Salmon,0.0
Girvan,2002.0,Farmed Salmon,0.0
Girvan,2003.0,Farmed Salmon,0.0
Girvan,2004.0,Farmed Salmon,0.0
Girvan,2005.0,Farmed Salmon,0.0
Girvan,2006.0,Farmed Salmon,0.0
Girvan,2007.0,Farmed Salmon,0.0
Girvan,2008.0,Farmed Salmon,0.0
Girvan,2009.0,Farmed Salmon,5.0
Girvan,2010.0,Farmed Salmon,0.0
Girvan,2011.0,Farmed Salmon,0.0
Girvan,2012.0,Farmed Salmon,1.0
Girvan,2013.0,Farmed Salmon,0.0
Girvan,2014.0,Farmed Salmon,0.0
Glenelg,1960.0,Farmed Salmon,0.0
Glenelg,1961.0,Farmed Salmon,0.0
Glenelg,1962.0,Farmed Salmon,0.0
Glenelg,1963.0,Farmed Salmon,0.0
Glenelg,1964.0,Farmed Salmon,0.0
Glenelg,1965.0,Farmed Salmon,0.0
Glenelg,1966.0,Farmed Salmon,0.0
Glenelg,1967.0,Farmed Salmon,0.0
Glenelg,1968.0,Farmed Salmon,0.0
Glenelg,1969.0,Farmed Salmon,0.0
Glenelg,1970.0,Farmed Salmon,0.0
Glenelg,1971.0,Farmed Salmon,0.0
Glenelg,1972.0,Farmed Salmon,0.0
Glenelg,1973.0,Farmed Salmon,0.0
Glenelg,1974.0,Farmed Salmon,0.0
Glenelg,1975.0,Farmed Salmon,0.0
Glenelg,1976.0,Farmed Salmon,0.0
Glenelg,1977.0,Farmed Salmon,0.0
Glenelg,1978.0,Farmed Salmon,0.0
Glenelg,1979.0,Farmed Salmon,0.0
Glenelg,1980.0,Farmed Salmon,0.0
Glenelg,1981.0,Farmed Salmon,0.0
Glenelg,1982.0,Farmed Salmon,0.0
Glenelg,1983.0,Farmed Salmon,0.0
Glenelg,1984.0,Farmed Salmon,0.0
Glenelg,1985.0,Farmed Salmon,0.0
Glenelg,1986.0,Farmed Salmon,0.0
Glenelg,1987.0,Farmed Salmon,0.0
Glenelg,1988.0,Farmed Salmon,0.0
Glenelg,1989.0,Farmed Salmon,0.0
Glenelg,1990.0,Farmed Salmon,0.0
Glenelg,1991.0,Farmed Salmon,0.0
Glenelg,1992.0,Farmed Salmon,0.0
Glenelg,1993.0,Farmed Salmon,0.0
Glenelg,1994.0,Farmed Salmon,0.0
Glenelg,1995.0,Farmed Salmon,0.0
Glenelg,1996.0,Farmed Salmon,0.0
Glenelg,1997.0,Farmed Salmon,0.0
Glenelg,2e3,Farmed Salmon,0.0
Glenelg,2001.0,Farmed Salmon,0.0
Glenelg,2002.0,Farmed Salmon,0.0
Glenelg,2003.0,Farmed Salmon,0.0
Glenelg,2004.0,Farmed Salmon,0.0
Glenelg,2005.0,Farmed Salmon,0.0
Glenelg,2006.0,Farmed Salmon,0.0
Glenelg,2007.0,Farmed Salmon,1.0
Glenelg,2008.0,Farmed Salmon,0.0
Glenelg,2009.0,Farmed Salmon,0.0
Glenelg,2011.0,Farmed Salmon,0.0
Glenelg,2012.0,Farmed Salmon,0.0
Glenelg,2013.0,Farmed Salmon,0.0
Glenelg,2014.0,Farmed Salmon,0.0
Gress,1965.0,Farmed Salmon,0.0
Gress,1966.0,Farmed Salmon,0.0
Gress,1967.0,Farmed Salmon,0.0
Gress,1968.0,Farmed Salmon,0.0
Gress,1970.0,Farmed Salmon,0.0
Gress,1971.0,Farmed Salmon,0.0
Gress,1972.0,Farmed Salmon,0.0
Gress,1978.0,Farmed Salmon,0.0
Gress,1983.0,Farmed Salmon,0.0
Gress,1984.0,Farmed Salmon,0.0
Gress,1985.0,Farmed Salmon,0.0
Gress,1986.0,Farmed Salmon,0.0
Gress,1987.0,Farmed Salmon,0.0
Gress,1988.0,Farmed Salmon,0.0
Gress,1989.0,Farmed Salmon,0.0
Gress,2002.0,Farmed Salmon,0.0
Gress,2004.0,Farmed Salmon,0.0
Gress,2005.0,Farmed Salmon,0.0
Gress,2006.0,Farmed Salmon,0.0
Gress,2007.0,Farmed Salmon,0.0
Gress,2008.0,Farmed Salmon,0.0
Gress,2009.0,Farmed Salmon,0.0
Gress,2010.0,Farmed Salmon,0.0
Gress,2011.0,Farmed Salmon,0.0
Gress,2012.0,Farmed Salmon,0.0
Gress,2013.0,Farmed Salmon,0.0
Gress,2014.0,Farmed Salmon,0.0
Grudie,1960.0,Farmed Salmon,0.0
Grudie,1961.0,Farmed Salmon,0.0
Grudie,1962.0,Farmed Salmon,0.0
Grudie,1963.0,Farmed Salmon,0.0
Grudie,1964.0,Farmed Salmon,0.0
Grudie,1965.0,Farmed Salmon,0.0
Grudie,1966.0,Farmed Salmon,0.0
Grudie,1967.0,Farmed Salmon,0.0
Grudie,1968.0,Farmed Salmon,0.0
Grudie,1969.0,Farmed Salmon,0.0
Grudie,1970.0,Farmed Salmon,0.0
Grudie,1971.0,Farmed Salmon,0.0
Grudie,1972.0,Farmed Salmon,0.0
Grudie,1973.0,Farmed Salmon,0.0
Grudie,1974.0,Farmed Salmon,0.0
Grudie,1975.0,Farmed Salmon,0.0
Grudie,1976.0,Farmed Salmon,0.0
Grudie,1977.0,Farmed Salmon,0.0
Grudie,1978.0,Farmed Salmon,0.0
Grudie,1979.0,Farmed Salmon,0.0
Grudie,1980.0,Farmed Salmon,0.0
Grudie,1981.0,Farmed Salmon,0.0
Grudie,1982.0,Farmed Salmon,0.0
Grudie,1983.0,Farmed Salmon,0.0
Grudie,1984.0,Farmed Salmon,0.0
Grudie,1985.0,Farmed Salmon,0.0
Grudie,1986.0,Farmed Salmon,0.0
Grudie,1987.0,Farmed Salmon,0.0
Grudie,1988.0,Farmed Salmon,0.0
Grudie,1989.0,Farmed Salmon,0.0
Grudie,1990.0,Farmed Salmon,0.0
Grudie,1991.0,Farmed Salmon,0.0
Grudie,1992.0,Farmed Salmon,0.0
Grudie,1993.0,Farmed Salmon,0.0
Grudie,1994.0,Farmed Salmon,0.0
Grudie,1995.0,Farmed Salmon,0.0
Grudie,1996.0,Farmed Salmon,0.0
Grudie,1997.0,Farmed Salmon,0.0
Grudie,1998.0,Farmed Salmon,0.0
Grudie,1999.0,Farmed Salmon,0.0
Grudie,2e3,Farmed Salmon,0.0
Grudie,2001.0,Farmed Salmon,0.0
Grudie,2002.0,Farmed Salmon,0.0
Grudie,2003.0,Farmed Salmon,0.0
Grudie,2004.0,Farmed Salmon,1.0
Grudie,2005.0,Farmed Salmon,1.0
Grudie,2006.0,Farmed Salmon,1.0
Grudie,2007.0,Farmed Salmon,0.0
Grudie,2008.0,Farmed Salmon,0.0
Grudie,2009.0,Farmed Salmon,0.0
Grudie,2010.0,Farmed Salmon,0.0
Grudie,2011.0,Farmed Salmon,0.0
Grudie,2012.0,Farmed Salmon,0.0
Grudie,2013.0,Farmed Salmon,0.0
Grudie,2014.0,Farmed Salmon,0.0
Gruinard,1960.0,Farmed Salmon,0.0
Gruinard,1961.0,Farmed Salmon,0.0
Gruinard,1962.0,Farmed Salmon,0.0
Gruinard,1963.0,Farmed Salmon,0.0
Gruinard,1964.0,Farmed Salmon,0.0
Gruinard,1965.0,Farmed Salmon,0.0
Gruinard,1966.0,Farmed Salmon,0.0
Gruinard,1967.0,Farmed Salmon,0.0
Gruinard,1968.0,Farmed Salmon,0.0
Gruinard,1969.0,Farmed Salmon,0.0
Gruinard,1970.0,Farmed Salmon,0.0
Gruinard,1971.0,Farmed Salmon,0.0
Gruinard,1972.0,Farmed Salmon,0.0
Gruinard,1973.0,Farmed Salmon,0.0
Gruinard,1974.0,Farmed Salmon,0.0
Gruinard,1975.0,Farmed Salmon,0.0
Gruinard,1976.0,Farmed Salmon,0.0
Gruinard,1977.0,Farmed Salmon,0.0
Gruinard,1978.0,Farmed Salmon,0.0
Gruinard,1979.0,Farmed Salmon,0.0
Gruinard,1980.0,Farmed Salmon,0.0
Gruinard,1981.0,Farmed Salmon,0.0
Gruinard,1982.0,Farmed Salmon,0.0
Gruinard,1983.0,Farmed Salmon,0.0
Gruinard,1984.0,Farmed Salmon,0.0
Gruinard,1985.0,Farmed Salmon,0.0
Gruinard,1986.0,Farmed Salmon,0.0
Gruinard,1987.0,Farmed Salmon,0.0
Gruinard,1988.0,Farmed Salmon,0.0
Gruinard,1989.0,Farmed Salmon,0.0
Gruinard,1990.0,Farmed Salmon,0.0
Gruinard,1991.0,Farmed Salmon,0.0
Gruinard,1992.0,Farmed Salmon,0.0
Gruinard,1993.0,Farmed Salmon,0.0
Gruinard,1994.0,Farmed Salmon,2.0
Gruinard,1995.0,Farmed Salmon,3.0
Gruinard,1996.0,Farmed Salmon,0.0
Gruinard,1997.0,Farmed Salmon,0.0
Gruinard,1998.0,Farmed Salmon,0.0
Gruinard,1999.0,Farmed Salmon,1.0
Gruinard,2e3,Farmed Salmon,0.0
Gruinard,2001.0,Farmed Salmon,1.0
Gruinard,2002.0,Farmed Salmon,0.0
Gruinard,2003.0,Farmed Salmon,0.0
Gruinard,2004.0,Farmed Salmon,0.0
Gruinard,2005.0,Farmed Salmon,2.0
Gruinard,2006.0,Farmed Salmon,1.0
Gruinard,2007.0,Farmed Salmon,2.0
Gruinard,2008.0,Farmed Salmon,0.0
Gruinard,2009.0,Farmed Salmon,1.0
Gruinard,2010.0,Farmed Salmon,0.0
Gruinard,2011.0,Farmed Salmon,1.0
Gruinard,2012.0,Farmed Salmon,0.0
Gruinard,2013.0,Farmed Salmon,0.0
Gruinard,2014.0,Farmed Salmon,0.0
Halladale,1960.0,Farmed Salmon,0.0
Halladale,1961.0,Farmed Salmon,0.0
Halladale,1962.0,Farmed Salmon,0.0
Halladale,1963.0,Farmed Salmon,0.0
Halladale,1964.0,Farmed Salmon,0.0
Halladale,1965.0,Farmed Salmon,0.0
Halladale,1966.0,Farmed Salmon,0.0
Halladale,1967.0,Farmed Salmon,0.0
Halladale,1968.0,Farmed Salmon,0.0
Halladale,1969.0,Farmed Salmon,0.0
Halladale,1970.0,Farmed Salmon,0.0
Halladale,1971.0,Farmed Salmon,0.0
Halladale,1972.0,Farmed Salmon,0.0
Halladale,1973.0,Farmed Salmon,0.0
Halladale,1974.0,Farmed Salmon,0.0
Halladale,1975.0,Farmed Salmon,0.0
Halladale,1976.0,Farmed Salmon,0.0
Halladale,1977.0,Farmed Salmon,0.0
Halladale,1978.0,Farmed Salmon,0.0
Halladale,1979.0,Farmed Salmon,0.0
Halladale,1980.0,Farmed Salmon,0.0
Halladale,1981.0,Farmed Salmon,0.0
Halladale,1982.0,Farmed Salmon,0.0
Halladale,1983.0,Farmed Salmon,0.0
Halladale,1984.0,Farmed Salmon,0.0
Halladale,1985.0,Farmed Salmon,0.0
Halladale,1986.0,Farmed Salmon,0.0
Halladale,1987.0,Farmed Salmon,0.0
Halladale,1988.0,Farmed Salmon,0.0
Halladale,1989.0,Farmed Salmon,0.0
Halladale,1990.0,Farmed Salmon,0.0
Halladale,1991.0,Farmed Salmon,0.0
Halladale,1992.0,Farmed Salmon,0.0
Halladale,1993.0,Farmed Salmon,0.0
Halladale,1994.0,Farmed Salmon,0.0
Halladale,1995.0,Farmed Salmon,0.0
Halladale,1996.0,Farmed Salmon,0.0
Halladale,1997.0,Farmed Salmon,0.0
Halladale,1998.0,Farmed Salmon,1.0
Halladale,1999.0,Farmed Salmon,0.0
Halladale,2e3,Farmed Salmon,0.0
Halladale,2001.0,Farmed Salmon,0.0
Halladale,2002.0,Farmed Salmon,0.0
Halladale,2003.0,Farmed Salmon,0.0
Halladale,2004.0,Farmed Salmon,0.0
Halladale,2005.0,Farmed Salmon,0.0
Halladale,2006.0,Farmed Salmon,0.0
Halladale,2007.0,Farmed Salmon,0.0
Halladale,2008.0,Farmed Salmon,0.0
Halladale,2009.0,Farmed Salmon,0.0
Halladale,2010.0,Farmed Salmon,0.0
Halladale,2011.0,Farmed Salmon,2.0
Halladale,2012.0,Farmed Salmon,0.0
Halladale,2013.0,Farmed Salmon,0.0
Halladale,2014.0,Farmed Salmon,0.0
Helmsdale,1960.0,Farmed Salmon,0.0
Helmsdale,1961.0,Farmed Salmon,0.0
Helmsdale,1962.0,Farmed Salmon,0.0
Helmsdale,1963.0,Farmed Salmon,0.0
Helmsdale,1964.0,Farmed Salmon,0.0
Helmsdale,1965.0,Farmed Salmon,0.0
Helmsdale,1966.0,Farmed Salmon,0.0
Helmsdale,1967.0,Farmed Salmon,0.0
Helmsdale,1968.0,Farmed Salmon,0.0
Helmsdale,1969.0,Farmed Salmon,0.0
Helmsdale,1970.0,Farmed Salmon,0.0
Helmsdale,1971.0,Farmed Salmon,0.0
Helmsdale,1972.0,Farmed Salmon,0.0
Helmsdale,1973.0,Farmed Salmon,0.0
Helmsdale,1974.0,Farmed Salmon,0.0
Helmsdale,1975.0,Farmed Salmon,0.0
Helmsdale,1976.0,Farmed Salmon,0.0
Helmsdale,1977.0,Farmed Salmon,0.0
Helmsdale,1978.0,Farmed Salmon,0.0
Helmsdale,1979.0,Farmed Salmon,0.0
Helmsdale,1980.0,Farmed Salmon,0.0
